wins,losses,inactive,hotStreak,tier,rank,puuid,matchId,season,champExperience,champLevel,championName,damageDealtToObjectives,damageDealtToTurrets,kills,deaths,assists,detectorWardsPlaced,doubleKills,dragonKills,firstTowerKill,firstTowerAssist,firstBloodAssist,firstBloodKill,goldEarned,individualPosition,magicDamageDealt,pentaKills,quadraKills,killingSprees,physicalDamageDealtToChampions,physicalDamageTaken,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,tripleKills,visionScore,wardsPlaced,totalMinionsKilled,win
4,6,False,False,IRON,I,_CRPGczHy-QHnNdDKa6h_DWTWQzOdNNrTNCvEjhPCVs9SgZ6Kgs4qgd-v-rjA-Bdr6y6TFZoYWDReQ,EUW1_5510657572,11,8889,12,Jhin,4176,4069,3,5,5,0,0,0,False,False,False,False,8102,BOTTOM,3146,0,0,1,4430,7058,5803,0,9320,779,0,9,6,77,True
4,6,False,False,IRON,I,_CRPGczHy-QHnNdDKa6h_DWTWQzOdNNrTNCvEjhPCVs9SgZ6Kgs4qgd-v-rjA-Bdr6y6TFZoYWDReQ,EUW1_5510546312,11,18747,18,Jhin,9861,4766,17,7,13,0,1,0,False,False,False,False,14953,BOTTOM,6500,0,1,3,28597,8326,33446,0,28320,4809,1,13,9,130,True
4,6,False,False,IRON,I,_CRPGczHy-QHnNdDKa6h_DWTWQzOdNNrTNCvEjhPCVs9SgZ6Kgs4qgd-v-rjA-Bdr6y6TFZoYWDReQ,EUW1_5509085649,11,13452,15,Jhin,10704,2156,11,8,8,0,1,1,False,False,False,True,13275,BOTTOM,4944,0,0,1,24134,17878,29272,0,26729,2583,0,29,14,133,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5668493817,12,5284,9,Talon,3141,0,2,5,1,0,0,0,False,False,False,False,5610,JUNGLE,5062,0,0,0,8553,12193,8894,0,16402,4541,0,9,5,7,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5667710735,12,10714,13,Khazix,13435,0,4,6,7,0,0,1,False,False,False,False,9288,JUNGLE,6345,0,0,1,10820,14286,12535,0,25758,6712,0,14,8,24,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5667564348,12,10541,13,Kayn,11952,0,4,4,8,0,0,1,False,False,False,False,8632,JUNGLE,5024,0,0,1,10083,18568,10518,0,29545,12855,0,14,7,43,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5666275225,12,5001,8,Volibear,958,0,1,7,2,0,0,0,False,False,False,False,5026,JUNGLE,19059,0,0,0,5349,14527,8010,0,18077,4029,0,9,6,10,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5666168040,12,10188,13,Volibear,15411,2172,6,3,10,0,1,1,False,False,False,False,9317,JUNGLE,31193,0,0,2,5652,13126,9550,0,18141,7254,0,15,8,13,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5663496386,12,10683,13,Kayn,7708,745,1,7,8,0,0,0,False,False,False,False,8628,JUNGLE,7282,0,0,0,7161,20530,7946,0,26970,7790,0,11,6,16,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5661309225,12,11573,14,Nocturne,5996,3564,4,11,5,0,1,1,False,False,False,True,10624,JUNGLE,7710,0,0,2,8987,19266,10280,0,30561,6735,0,12,5,32,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5661279843,12,21890,18,XinZhao,38593,4169,9,8,14,3,0,4,False,False,False,False,16661,JUNGLE,25922,0,0,2,23922,38227,27348,0,59897,27180,0,44,19,57,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5660471741,12,9615,12,Nocturne,6279,3577,11,9,4,0,1,2,False,False,False,False,10093,JUNGLE,4498,0,0,2,14002,19532,15538,0,25786,5091,0,10,7,39,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5660332991,12,14874,16,Khazix,21471,3473,15,5,8,0,0,3,False,False,False,True,14893,JUNGLE,6846,0,0,4,25733,20133,29343,0,33957,7765,0,17,8,47,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5659632025,12,18600,18,Khazix,23666,2034,12,11,9,0,1,2,False,False,False,False,15961,JUNGLE,7536,0,0,3,24356,28484,30655,0,45877,9843,0,28,15,47,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5659492830,12,13514,15,Diana,13364,3932,5,6,5,0,0,1,False,False,False,False,11413,JUNGLE,131473,0,0,1,2005,11543,14799,0,25524,8816,0,19,9,50,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5659414076,12,19462,18,Kayn,13548,646,19,12,10,0,2,2,False,False,False,False,20571,JUNGLE,10643,0,0,5,39628,35765,46803,0,67846,19141,0,22,11,82,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5659221709,12,14281,15,Ekko,35770,4815,12,5,10,0,2,2,False,False,False,False,13243,JUNGLE,124492,0,0,3,1691,27409,23454,0,33877,12819,1,16,8,42,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5659067489,12,14173,15,Kayn,8184,0,10,8,9,1,0,2,False,False,False,False,13736,JUNGLE,8802,0,0,3,25024,20521,28386,0,41322,11343,0,20,10,37,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5418785135,11,10491,13,Kayn,901,0,2,7,10,1,0,0,False,False,False,False,8254,JUNGLE,4912,0,0,0,9321,19515,9923,0,25160,9313,0,17,9,30,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5413491633,11,11407,13,Viego,9414,763,9,9,4,2,0,1,False,False,False,False,11422,MIDDLE,3619,0,0,1,15768,24224,17705,180,31129,7315,0,25,12,112,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5363759120,11,10449,13,Fizz,26,26,2,6,8,1,0,0,False,False,False,False,6868,MIDDLE,34981,0,0,0,1817,13756,10475,0,16606,1554,0,15,7,87,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5362423484,11,12128,14,Riven,0,0,7,8,3,2,1,0,False,False,False,False,8633,TOP,0,0,0,1,7558,12677,7558,0,24149,2417,0,19,9,98,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5361630604,11,12213,14,XinZhao,13495,2506,5,12,2,1,0,1,False,False,False,False,11017,JUNGLE,12517,0,0,1,14981,34464,16732,0,42841,13376,0,21,10,61,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5359873721,11,16484,17,Vayne,25053,5270,21,11,11,0,1,1,True,False,False,True,16160,BOTTOM,74,0,0,5,21483,18297,31259,0,25829,6636,0,17,9,143,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5358615006,11,12933,14,Viego,18645,1878,9,12,6,2,1,3,False,False,False,False,11823,JUNGLE,12194,0,0,2,9895,16546,13779,0,36558,10944,0,24,11,55,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5358473913,11,8006,11,Vayne,633,372,4,8,8,1,1,0,False,False,False,False,7937,BOTTOM,799,0,0,1,7515,9026,9449,0,16936,3701,0,9,7,109,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5358397383,11,13474,15,Twitch,12691,3401,8,8,11,3,0,0,False,False,False,False,12919,BOTTOM,1183,0,0,2,25979,17423,33472,0,28869,4769,0,34,14,136,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5356456096,11,15206,16,Vayne,9658,2393,6,12,10,2,1,1,False,False,False,True,12362,BOTTOM,0,0,0,1,16157,17513,20128,0,31395,8395,0,28,13,130,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5355182577,11,13303,15,Ezreal,6110,1737,4,12,15,2,0,0,False,False,False,False,9513,BOTTOM,9776,0,0,1,12706,23949,18149,0,33186,5754,0,16,11,93,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5355117444,11,11689,14,Tristana,12076,9241,5,4,8,1,0,0,False,False,False,False,10837,BOTTOM,17954,0,0,2,13380,13853,16744,0,21633,7949,0,23,8,126,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5355152687,11,7882,11,Caitlyn,2500,2500,6,2,6,2,1,0,False,False,False,False,7644,BOTTOM,660,0,0,2,11255,5389,11776,0,7685,3060,0,10,6,96,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5354979438,11,13415,15,Vayne,1427,1427,11,6,9,1,1,0,False,False,False,False,12213,BOTTOM,89,0,0,3,19859,14872,26501,0,26691,8721,1,8,5,132,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5354994600,11,8565,11,Jinx,8268,6066,7,1,7,2,1,0,False,False,True,False,8826,BOTTOM,604,0,0,1,10398,5442,11545,0,9038,3437,0,14,8,123,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5354572269,11,8091,11,LeeSin,3297,0,4,7,1,2,0,0,False,False,False,False,8012,JUNGLE,18948,0,0,1,4863,15410,6218,183,24665,5786,0,21,10,10,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5354341879,11,11142,13,Kaisa,10072,1045,2,10,13,2,0,1,False,False,True,False,9336,BOTTOM,14280,0,0,0,9955,16639,14534,0,26180,7757,0,29,10,125,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5353323810,11,15780,16,Lucian,17185,6891,9,7,10,1,0,0,False,False,False,False,14596,BOTTOM,9204,0,0,3,22476,10570,25572,0,23790,7806,0,23,13,177,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5352800532,11,11817,14,Warwick,14331,821,8,13,11,2,0,3,False,False,False,True,10691,JUNGLE,36630,0,0,1,11473,28704,25196,0,53619,21325,0,35,11,9,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5351879675,11,15633,16,XinZhao,26208,2980,14,6,7,0,4,2,False,False,False,False,14974,JUNGLE,18816,0,0,3,21652,21208,24326,0,36555,19832,0,18,7,47,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5349293957,11,6610,10,Akali,265,0,1,11,1,1,0,0,False,False,False,False,4847,TOP,32817,0,0,0,973,19383,8707,0,20150,2475,0,18,6,51,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5349189589,11,13214,15,LeeSin,18408,1289,8,9,5,0,1,2,False,False,False,False,12378,JUNGLE,37091,0,0,2,11575,26486,14718,220,41744,11895,0,19,11,46,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5349075177,11,18950,18,Viego,43914,500,14,10,7,0,1,2,True,False,False,False,18138,JUNGLE,31546,0,0,4,26845,46322,36259,0,66377,24858,1,29,14,76,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5348777746,11,9745,12,LeeSin,21994,643,7,7,5,1,1,0,True,False,False,True,9726,JUNGLE,23318,0,0,3,9287,19849,11868,244,32778,6807,0,18,11,24,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5348772432,11,17759,17,LeeSin,21340,3431,16,5,15,1,2,2,False,False,False,False,15997,JUNGLE,43748,0,0,3,22891,20968,29661,326,46252,17941,1,21,13,22,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5348628783,11,9188,12,LeeSin,17716,2118,8,3,11,0,0,1,False,False,False,False,8994,JUNGLE,21744,0,0,2,9474,20319,12261,253,23855,8133,0,10,7,27,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5347271637,11,8204,11,Tryndamere,117,117,3,11,2,2,0,0,False,False,False,False,6843,TOP,197,0,0,0,10250,16586,10448,0,22920,4054,0,17,8,90,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5347072144,11,18307,17,Fiora,5715,2710,10,11,9,0,0,0,False,False,False,False,14171,TOP,9783,0,0,2,17591,23220,25424,0,48911,15523,0,20,11,158,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346692965,11,12825,14,LeeSin,5472,3999,5,9,7,2,0,0,False,False,False,False,10202,TOP,26358,0,0,2,12427,23882,15177,1121,29673,5076,0,22,12,124,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346577296,11,6998,10,Yasuo,194,194,2,10,2,1,0,0,False,False,False,False,5948,TOP,4998,0,0,0,7946,5447,8778,0,17291,1496,0,9,4,77,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346552578,11,18219,17,Yasuo,9308,8852,14,6,5,3,2,0,False,False,False,True,16444,TOP,12678,0,0,5,39731,18975,43191,0,30122,10213,1,20,11,217,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346429131,11,10529,13,Irelia,5209,5209,8,2,2,0,2,0,False,False,False,True,9703,TOP,12652,0,0,2,9914,6553,12494,0,13809,2910,1,8,6,129,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346456835,11,6442,10,Garen,0,0,0,5,0,0,0,0,False,False,False,False,3557,TOP,0,0,0,0,3886,9769,4514,0,11331,128,0,4,3,68,False
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5346413102,11,12739,14,Nasus,13037,9089,6,4,4,1,0,0,False,True,False,False,9789,TOP,20539,0,0,1,9595,6497,12016,0,24341,4798,0,15,9,108,True
7,8,False,False,IRON,I,f_4OJHGraciN7tBP9m-F8AiHYinQUi62ogXx7bt6GNjX-vktPoEAVwRG5UgVXWLeKb3wU-nhOHX9_Q,EUW1_5345421293,11,7335,11,Yasuo,0,0,3,10,0,1,1,0,False,False,False,False,5582,TOP,3995,0,0,1,7714,10035,8215,0,15047,2088,0,8,5,84,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5667287429,12,7421,11,Viego,4370,539,7,9,3,0,1,0,False,False,False,True,8392,JUNGLE,7861,0,0,1,8236,13385,10425,0,19672,4323,1,13,7,11,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5664188865,12,11750,14,Akali,1240,882,7,3,7,2,1,0,False,False,False,False,8946,MIDDLE,63342,0,0,2,606,7191,11912,0,16946,2872,0,17,9,104,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5664245555,12,1175,4,Yone,401,401,0,0,0,0,0,0,False,False,False,False,1044,MIDDLE,1152,0,0,0,0,216,0,0,216,0,0,0,0,19,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5664148545,12,7490,11,Irelia,3719,1427,2,9,1,1,0,0,False,False,False,False,6184,TOP,8453,0,0,0,4322,10523,6022,0,15057,1138,0,12,6,111,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5663930907,12,13837,15,Akali,1195,1195,13,10,6,0,0,0,False,False,False,False,12258,MIDDLE,85481,0,0,4,1201,27180,22929,0,40632,3405,0,14,9,124,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5663716646,12,11308,13,Vex,816,400,5,15,5,0,0,0,False,False,False,False,9353,JUNGLE,61550,0,0,1,849,7142,12128,0,27493,1842,0,13,8,79,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5662311949,12,10585,13,Morgana,2414,2414,9,4,12,1,1,0,False,False,False,True,10273,UTILITY,46826,0,0,1,1051,3139,21452,785,15224,3284,0,26,13,34,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5662273218,12,12218,14,Caitlyn,20037,5185,8,9,9,3,1,2,False,False,False,True,12199,BOTTOM,3008,0,0,3,21413,15213,24327,0,25030,5289,1,32,10,130,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5661436261,12,16397,16,Lux,436,436,10,6,20,1,0,0,False,False,False,False,12903,MIDDLE,90348,0,0,3,1276,14374,30821,905,17920,1407,0,23,9,120,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5660554474,12,18383,18,Akali,5173,2666,15,6,6,1,3,0,False,False,False,False,13928,MIDDLE,116970,0,0,3,867,10772,27814,0,28663,2189,1,14,9,154,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5660485908,12,13167,15,Akali,2644,1683,11,7,2,1,3,0,False,False,False,False,11094,MIDDLE,64368,0,0,2,473,13211,15312,0,26584,1904,0,15,9,117,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5660229621,12,18463,18,Akali,8774,3162,16,8,12,2,3,0,False,False,False,False,15365,MIDDLE,140637,0,0,5,1811,19709,41973,0,33371,3437,1,18,13,166,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5659496433,12,8464,11,Syndra,1286,1286,3,6,3,1,1,0,False,False,False,False,6501,MIDDLE,61619,0,0,1,932,9201,13768,0,16122,553,0,13,5,102,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5659415982,12,17577,17,MissFortune,9096,3765,7,10,11,2,0,1,False,False,False,False,14064,BOTTOM,5860,0,0,2,23601,14776,27814,0,30620,5143,0,25,13,176,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5659290262,12,12671,14,Yone,5291,2591,16,6,11,1,4,0,False,False,False,False,14824,MIDDLE,23567,0,0,2,22584,15945,31556,0,19579,1891,1,15,10,129,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5659264064,12,8454,11,Akali,170,0,3,11,2,3,0,0,False,False,False,False,6254,MIDDLE,32393,0,0,0,334,6390,6110,0,22218,1186,0,20,8,87,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5655982898,12,9058,12,Illaoi,2893,2893,4,10,4,1,0,0,False,False,False,True,7581,TOP,1678,0,0,1,15624,15211,17486,0,28627,5628,0,18,8,97,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5655893274,12,13316,15,Akali,0,0,13,6,3,2,1,0,False,False,False,False,11674,MIDDLE,77367,0,0,3,1312,15328,25348,0,29919,3170,0,15,9,117,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5655763200,12,16530,17,Akali,6284,3514,14,4,8,1,2,1,False,False,False,False,13868,MIDDLE,88269,0,0,3,1367,22844,26011,0,26874,3774,0,19,12,136,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5655399989,12,11279,13,Akali,6090,1000,6,0,7,0,1,0,False,False,False,False,9270,MIDDLE,49793,0,0,1,902,5573,13592,0,14711,2154,1,11,6,105,True
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5655393741,12,6143,10,Caitlyn,471,471,2,7,3,1,0,0,False,False,False,False,6200,BOTTOM,601,0,0,1,5752,6474,6283,0,15193,1544,0,13,8,77,False
11,12,False,False,IRON,I,KT2Z5lhzonAg8-ne1thndR65O3R3j85ZrxPLXYAJkYg6ZjmIjNbnpUXrUvixtUi0pItHlWuYP_Naiw,EUW1_5654881873,12,12642,14,Brand,8019,459,5,11,12,2,0,0,False,False,False,False,10565,UTILITY,85652,0,0,1,510,12954,31830,0,23059,1447,0,31,19,57,True
